260,0.00250619260743
1649,0.00250405279931
345,0.00250099446298
330,0.00249916426437
422,0.00248861235358
141,0.00248214040644
1539,0.002475619215
1675,0.00246775058285
183,0.00246576865595
326,0.00245916524181
31,0.0024567098965
4604,0.00244475199935
1545,0.00244215544066
2276,0.00243380869773
661,0.00243282211193
1435,0.00242903585665
960,0.0024124705161
859,0.00241093516947
50,0.00240701570415
633,0.00239769733922
653,0.00239454568829
126,0.00239454567837
97,0.00238399322632
167,0.00238096474407
14,0.00238083042946
625,0.00237167955977
1507,0.00236569080615
1060,0.00236171553564
60,0.00235925703456
298,0.00235483344436
4052,0.0023325224472
452,0.00233152203717
853,0.00232950289666
3745,0.00232557719631
295,0.0023254044756
542,0.00231401850282
851,0.00231184060754
2,0.00231166889721
1013,0.00231089704041
2264,0.00230966911158
138,0.00230649657475
257,0.00230364216289
858,0.00230008106348
650,0.00229393944713
82,0.00229103639842
258,0.00229090412983
540,0.00228787274807
692,0.00228405281025
35,0.00228145566177
984,0.00227313188363
628,0.00226084728869
717,0.00225804685001
1039,0.00224793947173
545,0.00224338154482
734,0.00223030046472
343,0.00222975216312
581,0.00222792835649
569,0.00222616052908
744,0.00222522541775
284,0.00222371476105
6920,0.00221502165505
1373,0.00221409911319
42,0.00221317714479
718,0.0022121224338
923,0.0022094083537
1028,0.00220673161811
262,0.00218420936642
158,0.00217288614079
418,0.00216733694483
380,0.00215831359117
236,0.00215495505767
172,0.00215375906337
2236,0.00214983207919
656,0.00213741434271
654,0.00213619869322
186,0.00213091163059
3402,0.00212936849175
49,0.00212817385626
106,0.00212808248374
115,0.00212571458119
305,0.00211994299255
73,0.00211928107333
689,0.00211879219661
677,0.00211674182492
1814,0.00211259440857
110,0.00211157970031
1058,0.00210038240737
163,0.00209209123238
844,0.00208806488937
155,0.00208273541911
13,0.00206454717138
332,0.00206419338829
187,0.00205552610463
51,0.00205213210249
220,0.00204875153496
117,0.00204341647117
1007,0.00197059390044
98,0.00196752602934
165,0.0019530456378
861,0.00194564407985
61,0.00194444013045
687,0.00192712700609
408,0.0019268260053
837,0.00192636671874
63,0.00191567175235
47,0.0019028587988
173,0.00189165939264
17,0.00189159460222
164,0.0018020680803
1672,0.00179756836637
10,0.00179369299003
217,0.00176918607142
145,0.00174742789389
100,0.00173823464735
21,0.00169391823664
45,0.00168917941083
136,0.00163387734795
74,0.00163327793773
671,0.00161489577725
3,0.00157025377615
71,0.00156174309826
9,0.00153706663553
77,0.00147093043181
4,0.00135854259999
